ConsecutivoOP,ConsecPedido,Cliente,NombCliente,Producto,NombProducto,FechElab,Proceso,Version,FechEntregaPdcc,FechEntregaClte,OCCliente,QtyRequerida,Actividad,QtyControl,RecMAQ,RecHOM,SecAct,FechEstInicil,estado,TipoConsecutivo,Fecha de visita,Empresa,Planta,País,Ciudad,Tipo de equipo,Orden de compra,Pedido N°,Fecha de instalación de la cadena,Material,Referencia equipo,Causa de desgaste,"Si escogió otros, cuál?",Escoja el desgaste donde se presenta,Tipo de cadena,Referencia cadena,Medida referencia de control desgaste nueva en mm (CADENA),Medida referencia control de desgaste actual en mm (CADENA),Porcentaje de elongación actual % (CADENA),Porcentaje de elongación máx % (CADENA),Proyección en horas de operación restantes (H) (CADENA),Medida sin desgaste en mm (BUJE),Medida actual en mm1 (BUJE),Porcentaje de desgaste actual % (BUJE),Medida sin desgaste en mm1 (PASADOR),Medida actual en mm (PASADOR),Medida sin desgaste en mm2 (RODILLO),Medida actual en mm2 (RODILLO),Altura de la platina en mm,Medida actual de la platina en mm (PLATINA),Paso en mm,Cantidad de pasos (Muestra),"Recomendaciones

"
67140,27380,860009808,HOLCIM (COLOMBIA) S.A.,30321162I,PTNA SUFRIDERA 15X40X60 ,11/30/2021 19:08,30321162I,2,11/07/2021 00:00,11/29/2021 0:00,E-MAIL 02/11/2021,232,MECA3,0,CDM VARIOS,MECANIZADO,4,11/04/2021 00:00,FI,FBORP,12/05/2022,HOLCIM,BOYACA,COLOMBIA,BOYACA,Reclamador y apilador,,27380,12/12/2021,PIEDRA CALIZA,RECLAMADOR,Elongación prematura;Otros,EXCESIVA TENSION,Platina Externa;Buje cadena;Rodillo,CDNA FB311-TK1-C2-P250,FB311,,,,,,,,,,,,,81,350,250,6,"?	Elongación de la cadena Cadena con porcentaje de elongación promedio 0.47% de una elongación máxima de 2%. en términos generales 1/4"" parte de la elongación máxima. Si proyectamos la vida útil por la elongación se proyecta una vida útil de 4 años. ?	Desgaste del rodillo. Rodillo diámetro nuevo= 100mm, actualmente en promedio tiene un desgaste diámetro de 98mm, el desgaste máximo mínimo del rodillo es de 94mm. Por este desgaste se proyecta una vida útil de 3 años. ?	Se detectan rodillos con caras planas, con un desgate que llega hasta 10mm en la cara plana, se recomienda cambiar lo mas pronto posible esos rodillos con car5as planas. (hasta el momento no se determina la causa de las caras planas de los rodillos los cuales esta causada porque las ruedas están bloqueadas en el giro, para determinar la causa hay que bajar un paso de cadena con ruedas pegadas y analizar). ?	Se evidencian guías en buen estado. ?	Se evidencia excesiva tensión (se recomienda des tensionar mínimo 10mm para evitar los desgastes acelerados en la elongación de la cadena, la rueda lisa y sprockets. ?	Se encuentran varias hojas reclamadoras con los tornillos de sujeción a la cadena flojos que permiten movimiento y por ende fatiga en tornillos con la posibilidad de que fallen por corte y una hoja reclamadora suelta cause un daño mayor en el equipo."
67131,27380,860009808,HOLCIM (COLOMBIA) S.A.,30321162,CDNA FB 311-TK1-C2-P250,11/30/2021 19:15,30321162,2,11/07/2021 00:00,11/29/2021 0:00,E-MAIL 02/11/2021,1,PROT,0,TANQUE DE PROTECCIÓN,PRODUCTO TERMINADO,7,11/04/2021 00:00,FI,FBORP,12/05/2022,HOLCIM,BOYACA,COLOMBIA,BOYACA,Reclamador y apilador,,27380,12/12/2021,PIEDRA CALIZA,RECLAMADOR,Elongación prematura;Otros,EXCESIVA TENSION,Platina Externa;Buje cadena;Rodillo,CDNA FB311-TK1-C2-P250,FB311,250,251.17,0.47,2,34000,,,,,,,,,,,,"?	Elongación de la cadena Cadena con porcentaje de elongación promedio 0.47% de una elongación máxima de 2%. en términos generales 1/4"" parte de la elongación máxima. Si proyectamos la vida útil por la elongación se proyecta una vida útil de 4 años. ?	Desgaste del rodillo. Rodillo diámetro nuevo= 100mm, actualmente en promedio tiene un desgaste diámetro de 98mm, el desgaste máximo mínimo del rodillo es de 94mm. Por este desgaste se proyecta una vida útil de 3 años. ?	Se detectan rodillos con caras planas, con un desgate que llega hasta 10mm en la cara plana, se recomienda cambiar lo mas pronto posible esos rodillos con car5as planas. (hasta el momento no se determina la causa de las caras planas de los rodillos los cuales esta causada porque las ruedas están bloqueadas en el giro, para determinar la causa hay que bajar un paso de cadena con ruedas pegadas y analizar). ?	Se evidencian guías en buen estado. ?	Se evidencia excesiva tensión (se recomienda des tensionar mínimo 10mm para evitar los desgastes acelerados en la elongación de la cadena, la rueda lisa y sprockets. ?	Se encuentran varias hojas reclamadoras con los tornillos de sujeción a la cadena flojos que permiten movimiento y por ende fatiga en tornillos con la posibilidad de que fallen por corte y una hoja reclamadora suelta cause un daño mayor en el equipo."
67131,27380,860009808,HOLCIM (COLOMBIA) S.A.,30321162,CDNA FB 311-TK1-C2-P250,11/30/2021 19:15,30321162,2,11/07/2021 00:00,11/29/2021 0:00,E-MAIL 02/11/2021,1,LIMP1,0,BANCO DE TRABAJO SOLDADURA,SOLDADURA,3,11/04/2021 00:00,FI,FBORP,12/05/2022,HOLCIM,BOYACA,COLOMBIA,BOYACA,Reclamador y apilador,,27380,12/12/2021,PIEDRA CALIZA,RECLAMADOR,Elongación prematura;Otros,EXCESIVA TENSION,Platina Externa;Buje cadena;Rodillo,CDNA FB311-TK1-C2-P250,FB311,250,251.17,0.47,2,34000,,,,,,,,,,,,"?	Elongación de la cadena Cadena con porcentaje de elongación promedio 0.47% de una elongación máxima de 2%. en términos generales 1/4"" parte de la elongación máxima. Si proyectamos la vida útil por la elongación se proyecta una vida útil de 4 años. ?	Desgaste del rodillo. Rodillo diámetro nuevo= 100mm, actualmente en promedio tiene un desgaste diámetro de 98mm, el desgaste máximo mínimo del rodillo es de 94mm. Por este desgaste se proyecta una vida útil de 3 años. ?	Se detectan rodillos con caras planas, con un desgate que llega hasta 10mm en la cara plana, se recomienda cambiar lo mas pronto posible esos rodillos con car5as planas. (hasta el momento no se determina la causa de las caras planas de los rodillos los cuales esta causada porque las ruedas están bloqueadas en el giro, para determinar la causa hay que bajar un paso de cadena con ruedas pegadas y analizar). ?	Se evidencian guías en buen estado. ?	Se evidencia excesiva tensión (se recomienda des tensionar mínimo 10mm para evitar los desgastes acelerados en la elongación de la cadena, la rueda lisa y sprockets. ?	Se encuentran varias hojas reclamadoras con los tornillos de sujeción a la cadena flojos que permiten movimiento y por ende fatiga en tornillos con la posibilidad de que fallen por corte y una hoja reclamadora suelta cause un daño mayor en el equipo."
67141,27380,860009808,HOLCIM (COLOMBIA) S.A.,30321162J,PTNA INT ADIT 9.5X152X349-SOLD,11/30/2021 19:12,30321162J,2,11/07/2021 00:00,11/29/2021 0:00,E-MAIL 02/11/2021,116,LIMP1,0,BANCO DE TRABAJO SOLDADURA,SOLDADURA,3,11/04/2021 00:00,FI,FBORP,12/05/2022,HOLCIM,BOYACA,COLOMBIA,BOYACA,Reclamador y apilador,,27380,12/12/2021,PIEDRA CALIZA,RECLAMADOR,Elongación prematura;Otros,EXCESIVA TENSION,Platina Externa;Buje cadena;Rodillo,CDNA FB311-TK1-C2-P250,FB311,,,,,,,,,,,,,81,350,250,6,"?	Elongación de la cadena Cadena con porcentaje de elongación promedio 0.47% de una elongación máxima de 2%. en términos generales 1/4"" parte de la elongación máxima. Si proyectamos la vida útil por la elongación se proyecta una vida útil de 4 años. ?	Desgaste del rodillo. Rodillo diámetro nuevo= 100mm, actualmente en promedio tiene un desgaste diámetro de 98mm, el desgaste máximo mínimo del rodillo es de 94mm. Por este desgaste se proyecta una vida útil de 3 años. ?	Se detectan rodillos con caras planas, con un desgate que llega hasta 10mm en la cara plana, se recomienda cambiar lo mas pronto posible esos rodillos con car5as planas. (hasta el momento no se determina la causa de las caras planas de los rodillos los cuales esta causada porque las ruedas están bloqueadas en el giro, para determinar la causa hay que bajar un paso de cadena con ruedas pegadas y analizar). ?	Se evidencian guías en buen estado. ?	Se evidencia excesiva tensión (se recomienda des tensionar mínimo 10mm para evitar los desgastes acelerados en la elongación de la cadena, la rueda lisa y sprockets. ?	Se encuentran varias hojas reclamadoras con los tornillos de sujeción a la cadena flojos que permiten movimiento y por ende fatiga en tornillos con la posibilidad de que fallen por corte y una hoja reclamadora suelta cause un daño mayor en el equipo."
71009,28508,860009808,HOLCIM (COLOMBIA) S.A.,30299259A,BUJE ØE44.45X26.05X101.6 ,7/29/2022 21:18,30299259A,3,7/25/2022 0:00,7/25/2022 0:00,4500602273,60,GRAN1,0,GRANALLADORA,MECANIZADO,5,7/20/2022 0:00,FI,FBORP,02/01/2023,HOLCIM,NOBSA,COLOMBIA,BOYACA,Elevador cangilones,4500602273;4530319004,28508,8/30/2022,CARBÓN GRANULADO,ELEVEDOR L41-EC,Otros,OXIDACIÓN,Buje cadena;Platina Externa;Platina Interna;Pasador cadena,"CDNA FB 956-K24-C2-P6""",FB 956,,,,,,25.9,26.05,0.58,0.58,,,,,,,,"Es evidente que se presenta un desgaste acelerado sobre todo en el pasador  	Toda la superficie de la cadena presenta desgaste por pitting generado por corrosión por el material que transporta y el porcentaje de humedad. 	El pitting que se observa en el pasador daña la superficie reduciendo el área y produciendo desprendimiento y desgaste acelerado. 	Se recomienda revisar todas las condiciones operacionales del equipo y sobre todo el retorno de material a la bota del elevador. 	El material transportado se torna pegajoso y e4s extremadamente corrosivo produciendo desgastes en todas las partes del elevador."
65434,26765,860009808,HOLCIM (COLOMBIA) S.A.,30351506D,PTNA EXT ADIT16X122.2X271 -90°,7/29/2021 8:27,30351506D,2,07/02/2021 00:00,08/03/2021 00:00,4530313020,60,CORT4,0,OXICORTE Y PLASMA,CORTAR,1,07/02/2021 00:00,FI,FBORP,12/05/2022,HOLCIM,NOBSA,COLOMBIA,BOYACA,Elevador cangilones,4530313020,26765,7/27/2021,CLINKER,ELEVADOR D CANGILONES 533-EC1,Elongación prematura;Desalineación;Otros,DESGASTE DE GUIAS,Platina Interna;Pasador cadena,"CDNA FB984-ADITK443-C2-P7""",FB984,,,,,,,,,,,,,102,101,177.8,6,"?	La proyección de la vida útil por elongación (0.36%)es de aproximadamente 37.000 horas. ?	En el próximo recorte de cadena se recomienda enviar a los pasos bajados a Forjas Bolívar para realizar un análisis mas detallado y proyectar con mas exactitud la vida útil. ?	Los bujes NO presentan desgaste. ?	Pasador con desgaste moderado para el tiempo de funcionamiento y no evidencia un desgaste alarmante por causas de mala operación del equipo o material muy abrasivo. ?	Se debe cambiar las guías del sistema de tensión lo masa pronto posible, presenta desgaste alarmante. ?	Se recomienda revisar la alineación del equipo para evitar que se sigan desgastando las platinas internas de la cadena y corregir problemas en el sistema de tensión."
74172,29137,900164755,ZONA FRANCA ARGOS S.A.S,1014344,CDNA ELEV ER857 ADIT K44 C2 P6,2/17/2023 10:39,1014344,2,,02/09/2023 00:00,4501176863,57,PINA1,0,BANCO DE TRABAJO ENSAMBLE,ENSAMBLE,4,01/11/2023 00:00,FI,FBORP,07/08/2023,ARGOS,ZONA FRANCA,COLOMBIA,CARTAGENA,Elevador cangilones,4501176863,29137,6/21/2023,CLINKER,ELEVADOR AUXILIAR DE CINKER SC3,Desalineación;Cavitación seca;Otros,MALAS PRÁCTICA DEL CLIENTE,Platina Interna;Pasador cadena,ER 857-K44,ER 857,,0.22,0.22,2.5,,,,,,,,,,,,,"La cadena ER 857-K44 comprada a Forjas Bolívar 57m, no fue suficiente para cubrir la longitud del elevador, tuvieron que reutilizar cadena que estaba trabajando marca Rexnord, el empalme entre las dos condenas no se realizo de la forma adecuada utilizando platinas externas y pasador de la misma marca se combinaron platinas externas de Forjas Bolívar con pasadores de la marca cadena Rexnord esto no se recomienda ya que las interferencias entre una marca y otra si bien se manejan las mismas no se aplican a los mismos diámetros, por lo tanto en el ensamble no quedan con la interferencia adecuada, se recomienda realizar el cambio inmediato de la cadena reutilizada y además evidencia un paso de cadena saltando al paso por el sprockets ( no se pudo detener el equipo en el punto exacto para ver el problema) este puede ser porque dos pasos de cadena no ecualizan y es debido al ensamble de tramos de cadena."
74172,29137,900164755,ZONA FRANCA ARGOS S.A.S,1014344,CDNA ELEV ER857 ADIT K44 C2 P6,2/17/2023 10:39,1014344,2,,02/09/2023 00:00,4501176863,57,PROT,0,TANQUE DE PROTECCIÓN,PRODUCTO TERMINADO,5,01/11/2023 00:00,FI,FBORP,07/08/2023,ARGOS,ZONA FRANCA,COLOMBIA,CARTAGENA,Elevador cangilones,4501176863,29137,6/21/2023,CLINKER,ELEVADOR AUXILIAR DE CINKER SC3,Desalineación;Cavitación seca;Otros,MALAS PRÁCTICA DEL CLIENTE,Platina Interna;Pasador cadena,ER 857-K44,ER 857,,0.22,0.22,2.5,,,,,,,,,,,,,"La cadena ER 857-K44 comprada a Forjas Bolívar 57m, no fue suficiente para cubrir la longitud del elevador, tuvieron que reutilizar cadena que estaba trabajando marca Rexnord, el empalme entre las dos condenas no se realizo de la forma adecuada utilizando platinas externas y pasador de la misma marca se combinaron platinas externas de Forjas Bolívar con pasadores de la marca cadena Rexnord esto no se recomienda ya que las interferencias entre una marca y otra si bien se manejan las mismas no se aplican a los mismos diámetros, por lo tanto en el ensamble no quedan con la interferencia adecuada, se recomienda realizar el cambio inmediato de la cadena reutilizada y además evidencia un paso de cadena saltando al paso por el sprockets ( no se pudo detener el equipo en el punto exacto para ver el problema) este puede ser porque dos pasos de cadena no ecualizan y es debido al ensamble de tramos de cadena."
68003,27587,CAP821208LQ3,HOLCIM MEXICO OPERACIONES S.A. DE C.V,PD0001788,"CDNA ELEV FB 994-K443-C2-P7""",2/14/2022 15:59,PD0001788,3,01/07/2022 00:00,2/23/2022 0:00,8400004593,130,ENSA1,0,PRENSA ENSAMBLES,FORJADO,3,01/06/2022 00:00,FI,FBORP,06/07/2024,HOLCIM,HERMOSILLO,MEXICO,HERMOSILLO,Elevador cangilones,8400004593,27587,05/04/2022,"PUZOLANA, CALIZA",ELEVADOR DE CANGILONES 563-EC1,Cavitación seca,MAL ESTADO RUEDA MOTRIZ Y TENSOR,Buje cadena,"CDNA ELEVADOR FB 994-K443-C2-P7""",FB 994,2133.6,2141,0.34,2.2,11400,,,,,,,,,,,,"Las dos condiciones que se mencionan dan paso a que el modulo bota se inunde de material y que los cangilones empiecen a dragar y se presente desgaste acelerado.   Si la bota se inunda de material seco la cadena tiene que pasar dentro de la cama de material. Si este material es fino, el material se introduce entre perno y buje y cuando la cadena se vuelve a cargar el material sale estrujado de la holgura. Esto produce el fenómeno que se llama cavitación seca. El perno y el buje muestran un desgaste acelerado aun en la capa endurecida. "
68003,27587,CAP821208LQ3,HOLCIM MEXICO OPERACIONES S.A. DE C.V,PD0001788,"CDNA ELEV FB 994-K443-C2-P7""",2/14/2022 15:59,PD0001788,3,01/07/2022 00:00,2/23/2022 0:00,8400004593,130,EMPA,0,BANCO DE TRABAJO DESPACHO,PRODUCTO TERMINADO,9,01/06/2022 00:00,FI,FBORP,06/07/2024,HOLCIM,HERMOSILLO,MEXICO,HERMOSILLO,Elevador cangilones,8400004593,27587,05/04/2022,"PUZOLANA, CALIZA",ELEVADOR DE CANGILONES 563-EC1,Cavitación seca,MAL ESTADO RUEDA MOTRIZ Y TENSOR,Buje cadena,"CDNA ELEVADOR FB 994-K443-C2-P7""",FB 994,2133.6,2141,0.34,2.2,11400,,,,,,,,,,,,"Las dos condiciones que se mencionan dan paso a que el modulo bota se inunde de material y que los cangilones empiecen a dragar y se presente desgaste acelerado.   Si la bota se inunda de material seco la cadena tiene que pasar dentro de la cama de material. Si este material es fino, el material se introduce entre perno y buje y cuando la cadena se vuelve a cargar el material sale estrujado de la holgura. Esto produce el fenómeno que se llama cavitación seca. El perno y el buje muestran un desgaste acelerado aun en la capa endurecida. "
54312,23311,890100251,CEMENTOS ARGOS S.A.,1018018,"CDNA FB 864-K443-C2-P7""",01/03/2020 16:28,1018018,1,,03/04/2019 00:00,4500529054,384,ENSA1,0,PRENSA ANCLAJES,FORJADO,2,1/25/2019 0:00,FI,FBORP,3/15/2022,ARGOS,SOGAMOSO,COLOMBIA,SOGAMOSO,Elevador cangilones,4500529054,23311,11/11/2019,CLINKER,ELEVADOR DE CANGILONES 864,Elongación prematura;Cavitación seca,,Platina Externa;Pasador cadena,CDNA FB864-K443-C2-P7,FB864,,242.3,1.68,2.2,10800,,,,,,,,,,,,"El material para transportar es uno de los factores más importantes al momento de que se produzca la cavitación seca, debido a que existe presencia de material fino, dicho material se aloja en la holgura entre pasador y buje, y durante el transporte va ocasionando el desgaste en estas piezas.   -Se recomienda para el próximo corte de cadena, retirar el paso que presenta alta elongación.  - Se recomienda intervención programada para reparar los cangilones fisurados y, realizar inspección detallada para diagnosticar la falla de la separación incorrecta entre cangilones.  -La cadena se diagnostica entre 50% de su vida útil, Se recomienda realizar control de desgaste periódico. Cada 4 meses y, llevar un control de la elongación de los tramos. "
54312,23311,890100251,CEMENTOS ARGOS S.A.,1018018,"CDNA FB 864-K443-C2-P7""",01/03/2020 16:28,1018018,1,,03/04/2019 00:00,4500529054,384,ENSA2,0,PRENSA ENSAMBLES,FORJADO,3,1/25/2019 0:00,FI,FBORP,3/15/2022,ARGOS,SOGAMOSO,COLOMBIA,SOGAMOSO,Elevador cangilones,4500529054,23311,11/11/2019,CLINKER,ELEVADOR DE CANGILONES 864,Elongación prematura;Cavitación seca,,Platina Externa;Pasador cadena,CDNA FB864-K443-C2-P7,FB864,,242.3,1.68,2.2,10800,,,,,,,,,,,,"El material para transportar es uno de los factores más importantes al momento de que se produzca la cavitación seca, debido a que existe presencia de material fino, dicho material se aloja en la holgura entre pasador y buje, y durante el transporte va ocasionando el desgaste en estas piezas.   -Se recomienda para el próximo corte de cadena, retirar el paso que presenta alta elongación.  - Se recomienda intervención programada para reparar los cangilones fisurados y, realizar inspección detallada para diagnosticar la falla de la separación incorrecta entre cangilones.  -La cadena se diagnostica entre 50% de su vida útil, Se recomienda realizar control de desgaste periódico. Cada 4 meses y, llevar un control de la elongación de los tramos. "
66729,27177,860009808,HOLCIM (COLOMBIA) S.A.,30179097,"CDNA FB-6830-K2-C2 P 6"" ",10/30/2021 12:28,30179097,3,10/21/2021 0:00,11/05/2021 00:00,4500556454,91.92,ENSA1,0,PRENSA ENSAMBLES,FORJADO,2,10/02/2021 00:00,FI,FBORP,07/07/2023,HOLCIM,,COLOMBIA,BOYACA,Elevador cangilones,4500556454,27177,10/12/2022,,612EC1,Desalineación,,Platina Externa,"CDNA FB-6830-K2-C2 P 6"" ",FB-683,152.4,152.8,0.26,2.2,32830,,,,,,,,,,,,"Se ha detectado a la fecha 8 platinas fisuradas de las cuales el cliente reparo 6 con soldadura como se evidencia en las fotos arriba adjuntas. No se tiene certeza del procedimiento de soldadura usado por el cliente, y esto puede afectar la resistencia de las platinas. El desgaste del buje implica que se estaba trabajando en el tensor con sprocket y no con rueda lisa. Las ruedas lisas tensoras parecen estar recién instaladas, lo que quiere decir que el equipo había trabajado normalmente con el sprocket tensor viejo. Se sugiere que el cliente nos envíe las evidencias de montaje de los sprockets. Se observa desgaste lateral en platinas internas lo que indica que se estaba trabajando con sprocket y no con rueda lisa, sumado a la desalineación total del equipo respecto a la carcasa de todo el elevador. Se adjunta informe anterior donde se recomienda todo el tema de desalineación."
66729,27177,860009808,HOLCIM (COLOMBIA) S.A.,30179097,"CDNA FB-6830-K2-C2 P 6"" ",10/30/2021 12:28,30179097,3,10/21/2021 0:00,11/05/2021 00:00,4500556454,91.92,PROT,0,TANQUE DE PROTECCIÓN,PRODUCTO TERMINADO,5,10/02/2021 00:00,FI,FBORP,07/07/2023,HOLCIM,,COLOMBIA,BOYACA,Elevador cangilones,4500556454,27177,10/12/2022,,612EC1,Desalineación,,Platina Externa,"CDNA FB-6830-K2-C2 P 6"" ",FB-683,152.4,152.8,0.26,2.2,32830,,,,,,,,,,,,"Se ha detectado a la fecha 8 platinas fisuradas de las cuales el cliente reparo 6 con soldadura como se evidencia en las fotos arriba adjuntas. No se tiene certeza del procedimiento de soldadura usado por el cliente, y esto puede afectar la resistencia de las platinas. El desgaste del buje implica que se estaba trabajando en el tensor con sprocket y no con rueda lisa. Las ruedas lisas tensoras parecen estar recién instaladas, lo que quiere decir que el equipo había trabajado normalmente con el sprocket tensor viejo. Se sugiere que el cliente nos envíe las evidencias de montaje de los sprockets. Se observa desgaste lateral en platinas internas lo que indica que se estaba trabajando con sprocket y no con rueda lisa, sumado a la desalineación total del equipo respecto a la carcasa de todo el elevador. Se adjunta informe anterior donde se recomienda todo el tema de desalineación."
67742,27553,900484906,PALMAR DE ALTAMIRA SAS,PD0001998-1H,RODILLO ØE76.2XØI32.35X37.7  ,1/27/2022 11:18,PD0019981H,1,12/30/2021 0:00,1/28/2022 0:00,"3300292911,,",198,INSP,0,BANCO DE TRABAJO CALIDAD,CALIDAD,6,12/21/2021 0:00,FI,FBORP,9/23/2022,MANUELITA,PALMAR DE ALTAMIRA,COLOMBIA,CALI,Reclamador y apilador,,27553,1/21/2022,CAÑA,RECLAMADOR,Desalineación;Elongación prematura;Otros;Falta de lubricación;Ruptura,PITTING,Platina Interna;Rodillo;Pasador cadena,"CDNA FB2198-C6-P6""",FB2198,,,,,,,,,,,76.5,74,,,,,"Rotura del pasador / debido a fatiga por corrosión y sobre carga.  El área expuesta del pasador es susceptible a la corrosión y a picaduras si no se protege y si la cadena opera con agua, con compuestos ácidos o básicos, o materiales que producen ácidos cuando se combinan con agua. Como cualquier otra estructura, los pasadores de la cadena se doblan bajo las cargas. En estas condiciones, la superficie de la parte posterior del pasador se estira, es decir, está bajo tensión. Si el pasador se ha picado por un ataque corrosivo, cada picadura se convierte en un punto de concentración de esfuerzos.  Los pasadores de la cadena (dependiendo de la situación) se pueden: desgastar, romper, desgastar por adherencias, corroer o doblar. En otras circunstancias muy poco comunes, un pasador de cadena puede sufrir rotura. Si ocurre la rotura de un pasador, usualmente es debido a una sobrecarga severa repentina y anormal. El atascamiento accidental puede ser una causa probable.  La rotura ocurre en los puntos ilustrados en el esquema 1. Ya que la rotura del pasador se debe a condiciones anormales de carga, la causa se puede determinar usualmente.   5.2 Causa de Falla cadena FB2198  En la actual operación del equipo se hallan condiciones anormales de sobre carga debido al material incrustado en las partes móviles de la cadena para ambos ramales y a la alimentación de material no centrado en el equipo, afectando de manera importante el giro por los menos del 90% de los rodillos, lo que traduce a un aumento de carga (tensión) en los pasadores. Se observa que la cadena está sometida a un ambiente severo de corrosión, formando picaduras (pitting) en toda la superficie del pasador. La combinación de picadura como puntos concentradores de esfuerzos y las sobrecargas por rodillos atascados generan la rotura del pasador."
